NCM,PARAMETRIZAÇÃO
71171100,4202
71171900,4202
71179000,4202
71181010,4202
71181090,4202
71189000,4202
72011000,4202
72012000,4202
72015000,4202
72021100,4202
72021900,4202
72022100,4202
72022900,4202
72023000,4202
72024100,4202
72024900,4202
72025000,4202
72026000,4202
72027000,4202
72028000,4202
72029100,4202
72029200,4202
72029300,4202
72029910,4202
72029990,4202
72031000,4202
72039000,4202
72041000,4202
72042100,4202
72042900,4202
72043000,4202
72044100,4202
72044900,4202
72045000,4202
72051000,4202
72052100,4202
72052910,4202
3038964,4201
3038965,4201
3038990,4201
3039000,4202
3043100,4201
3043210,4201
3043290,4201
3043300,4201
3043900,4201
3044100,4202
3044200,4201
3044300,4202
84198190,4211
84198911,4211
84198919,4211
84198920,4211
84198930,4211
84198940,4211
84198991,4202
84198999,4202
84199010,4202
84199020,4202
84199031,4202
84199039,4202
84199040,4202
84199090,4202
84201010,4211
84201090,4211
84209100,4211
84209900,4202
84211110,4211
84211190,4211
84211210,4202
84211290,4211
84211910,4211
84211990,4211
84212100,4202
84212200,4202
84212300,4351
84212911,4003
84212919,4202
84212920,4202
84212930,4202
84212990,4351
84213100,4202
84213910,4202
84213920,4351
84213990,4202
84219110,4202
84219199,4202
84219910,4202
84219991,4202
84219999,4202
84221100,4202
84221900,4202
84222000,4211
84223010,4211
84223021,4211
84223022,4211
84223023,4211
84223029,4211
84223030,4202
84224010,4211
84224020,4211
84224030,4211
84224090,4211
84229010,4202
84229090,4202
84231000,4202
84232000,4211
84233011,4211
84233019,4211
84233090,4211
84238110,4211
84238190,     
84238200,4202
84238900,4211
84239010,4202
84239021,4202
84239029,4202
84241000,4202
84242000,4211
84243010,     
84243020,4211
84243030,4211
84243090,4211
84248111,4209
84248119,4209
84248121,4209
84248129,4209
84248190,4202
84248910,4202
84248920,4202
84248990,     
84249010,4202
84249090,4202
84251100,4211
84251910,4211
84251990,4211
84253110,4211
84253190,4211
84253910,4211
84253990,4211
84254100,4202
84254200,4351
84254910,4202
84254990,4202
84261100,4211
84261200,4202
84261900,4202
84262000,4211
84263000,4211
84264110,4202
84264190,4202
84264910,4202
84264990,4202
84269100,4202
84269900,4211
84271011,4202
84271019,4202
84271090,4202
84272010,4202
84272090,4209
84279000,4211
84281000,4211
28044000,4202
28045000,4202
28046100,4202
28046900,4202
28500020,4202
28500090,4202
28521011,4202
28521012,4202
28521013,4202
28521014,4202
28521019,4202
28521021,4202
28521022,4202
28521023,4202
28521024,4202
28521025,4202
28521029,4202
28529000,4202
28530010,4202
28530020,4202
28530031,4202
28530039,4202
28530090,4202
29031110,4202
29031120,4202
29031200,4202
29031300,4202
29031400,4202
29031500,4202
29031910,4202
29031920,4202
29031990,4202
29032100,4202
29032200,4202
29032300,4202
29032900,4202
29033100,4202
29033911,4202
29033912,4202
29033919,4202
29033921,4202
29033929,4202
29033931,4202
29033932,4202
29033939,4202
29037100,4202
29037200,4202
29037300,4202
29037400,4202
29037500,4202
29037600,4202
29037711,4202
29037712,4202
29037713,4202
29037721,4202
29037722,4202
29037723,4202
29037724,4202
29037731,4202
29037732,4202
29037733,4202
29037734,4202
29037735,4202
29037736,4202
29037737,4202
29037790,4202
29037800,4202
29037911,4202
29037912,4202
29037919,4202
29037920,4202
29037931,4202
29037939,4202
29037990,4202
29038110,4202
29038190,4202
29038210,4202
29038220,4202
29038230,4202
29038910,4202
29038990,4202
29039110,4202
29039120,4202
29039130,4202
29039210,4202
29039220,4202
29039911,4202
29039912,4202
29039913,4202
29039914,4202
29039915,4202
29039916,4202
29039917,4202
29039918,4202
29039919,4202
29039921,4202
29039922,4202
29039923,4202
29039924,4202
29039929,4202
29039931,4202
29039939,4202
29039990,4202
29041011,4202
29041012,4202
29041013,4202
29041019,4202
29041020,4202
29041030,4202
29041040,4202
29041051,4202
29041052,4202
29041053,4202
29041059,4202
29041060,4202
29041090,4202
29042010,4202
29042020,4202
29042030,4202
29042041,4202
29042049,4202
29042051,4202
29042052,4202
29042059,4202
29042060,4202
29042070,4202
29042090,4202
29049011,4202
29049012,4202
29049013,4202
29049014,4202
29049015,4202
29049016,4202
29049017,4202
29049019,4202
29049021,4202
29049029,4202
29049030,4202
29049040,4202
29049090,4202
29051100,4202
29051210,4202
29051220,4202
29051300,4202
29051410,4202
29051420,4202
29051430,4202
37024100,4202
37024210,4202
37024290,4202
37024310,4202
37024320,4202
37024390,4202
64035910,4202
64035990,4202
64039110,4202
64039190,4202
64039910,4202
64039990,4202
64041100,4202
64041900,4202
64042000,4202
64051010,4202
64051020,4202
64051090,4202
64052000,4202
64059000,4202
64061000,4202
64062000,4202
64069010,4202
64069020,4202
64069090,4202
65010000,4202
65020010,4202
65020090,4202
65040010,4202
65040090,4202
65050011,4202
65050012,4202
65050019,4202
65050021,4202
65050022,4202
65050029,4202
65050031,4202
65050032,4202
65050039,4202
65050090,4202
65069100,4202
65069900,4202
65070000,4202
66011000,4202
66019110,4202
66019190,4202
66019900,4202
66020000,4202
66032000,4202
66039000,4202
67010000,4202
90183213,4322
39207910,4358
39207990,4358
39209100,4358
39209200,4358
39209300,4358
39209400,4358
39209930,4358
39209940,4358
39209950,4358
39211100,4358
39211200,4358
39211310,4358
39252000,4358
39253000,4358
39259010,4358
39269010,4358
70161000,4358
70169000,4358
68101100,4358
68101900,4358
68109100,4358
85441100,4358
85441910,4358
85441990,4358
85447010,4358
85447020,4358
85447030,4358
85447090,4358
85461000,4358
85462000,4358
85469000,4358
85471000,4358
85472010,4358
85479000,4358
68109900,4202
68118200,4347
68118900,4202
68129200,4202
68129300,4202
68129910, 
1012100,4202
1012900,4202
1013000,4003
1019000,4202
1022110,4003
1022190,4003
1022911,4003
1022919,4003
1022990,4202
1023110,4003
1023190,4003
1023911,4003
1023919,4003
1023990,4202
1029000,4202
1031000,4003
1039100,4202
1039200,4202
1041011,4003
1041019,4003
1041090,4202
1042010,4003
1042090,4003
3044400,4202
3044500,4202
3044600,4202
3044910,4202
3044920,4202
3045100,4201
3045300,4202
3045400,4202
3045500,4202
3046100,4201
3046210,4201
3046290,4201
3046300,4201
3047100,4202
3047200,4202
3047300,4202
3047400,4202
3047500,4202
3047900,4202
3048100,4202
3048200,4201
3048300,4202
3048400,4202
3048510,4202
3048520,4202
3048600,4202
3048700,4202
3048910,4202
3048920,4202
3048930,4202
3048940,4202
3048990,4202
3049100,4202
3049211,4202
3049212,4202
3049219,4202
3049221,4202
3049222,4202
3049229,4202
3049300,4201
3049400,4202
3049500,4202
3049900,4202
3051000,4202
3052000,4202
3053100,4201
3053210,4202
3053220,4202
3053290,4202
3053910,4202
3054100,4202
3054200,4202
3054300,4201
3054400,4201
3054910,4202
3054920,4202
3054990,4202
3055100,4202
3055910,4202
3055990,4202
3056100,4202
3056200,4202
3056300,4202
29299022,4202
29299029,4202
29299090,4202
29302011,4202
29302012,4202
29302013,4202
29302019,4202
29302021,4202
29302022,4202
29302023,4202
29302024,4202
29302029,4202
29303011,4202
29303012,4202
29303019,4202
29303021,4202
29303022,4202
29303029,4202
29303090,4202
29304010,4202
29304090,4202
29305010,4202
29305020,4202
29309011,4202
29309012,4202
29309013,4202
29309019,4202
29309021,4202
29309022,4202
29309023,4202
29309029,4202
28047010,4202
28047020,4202
28047030,4202
28048000,4202
28049000,4202
28051100,4202
28051200,4202
28051910,4202
28051920,4202
28051990,4202
28053010,4202
28053090,4202
28054000,4202
28061010,4202
28061020,4202
28062000,4202
28070010,4202
28070020,4202
28080010,4202
28080020,4202
28091000,4202
28092011,4202
28092019,4202
28092020,4202
28092030,4202
28092090,4202
28100010,4202
28100090,4202
28111100,4202
28111910,4202
28111920,4202
28111930,4202
28111940,4202
28111950,4202
28111990,4202
28112100,4202
28112210,4202
28112220,4202
28112230,4202
28112290,4202
28112910,4202
28112990,4202
28121011,4202
28121012,4202
28121013,4202
28121014,4202
28121015,4202
28121019,4202
28121021,4202
28121022,4202
28121023,4202
28121029,4202
28129000,4202
28131000,4202
28139010,4202
28139090,4202
28141000,4202
28142000,4202
28151100,4202
28151200,4202
28152000,4202
28153000,4202
28161010,4202
28161020,4202
28164010,4202
28164090,4202
28170010,4202
28170020,4202
28181010,4202
28181090,4202
28182010,4202
28182090,4202
28183000,4202
28191000,4202
28199010,4202
28199020,4202
28201000,4202
28209010,4202
28209020,4202
28209030,4202
28209040,4202
28211011,4335
28211019,4335
28211020,4335
28211030,4335
28211090,4335
28212000,4335
28220010,4202
28220090,4202
28230010,4202
28230090,4202
28241000,4202
28249010,4202
28249090,4202
28251010,4202
28251020,4202
28252010,4202
28252020,4202
28253010,4202
28253090,4202
28254010,4202
28254090,4202
28255010,4202
28255090,4202
28256010,4202
28256020,4202
28257010,4202
28257090,4202
28258010,4202
28258090,4202
28259010,4202
28259020,4202
28259090,4202
28261200,4202
28261910,4202
28261920,4202
28261990,4202
28263000,4202
28269010,4202
28269020,4202
28269090,4202
28271000,4202
28272010,4202
28272090,4202
28273110,4202
28273190,4202
28273200,4202
28273500,4202
28273910,4202
28273920,4202
28273940,4202
28273950,4202
28273960,4202
28273970,4202
28273991,4202
28273992,4202
28273993,4202
28273994,4202
28273995,4202
28273996,4202
28273997,4202
28273998,4202
28273999,4202
28274110,4202
28274120,4202
28274911,4202
28274912,4202
28274919,4202
28274921,4202
28274929,4202
28275100,4202
28275900,4202
28276011,4202
28276012,4202
28276019,4202
28276021,4202
28276029,4202
28281000,4202
28289011,4202
28289019,4202
28289020,4202
28289090,4202
28291100,4202
28291910,4202
28291920,4202
28291990,4202
28299011,4202
28299012,4202
28299019,4202
28299021,4202
28299022,4202
28299029,4202
28299031,4202
28299032,4202
28299039,4202
28299040,4202
28299050,4202
28301010,4202
28301020,4202
28309011,4202
28309012,4202
31052000,4201
37029600,4202
37029700,4202
37029800,4202
37031010,4202
37031021,4202
37031029,4202
37032000,4202
37039010,4202
37039090,4202
37051000,4202
37059010,4202
37071000,4202
37079010,4202
37079021,4202
37079029,4202
37079030,4202
37079090,4202
38011000,4202
38012010,4202
38012090,4202
38013010,4202
38013090,4202
38019000,4202
38021000,4202
38029010,4202
38029020,4202
38029030,4202
38029040,4202
38029050,4202
38029090,4202
38030000,4202
38040011,4202
38040012,4202
38040020,4202
38061000,4202
38062000,4202
38063000,4202
38069011,4202
38069012,4202
38069019,4202
38069090,4202
38085010,4202
38085021,4003
38085029,4003
38089111,4202
38089119,4202
38089120,4003
38089191,4003
38089192,4003
38089193,4003
38089194,4003
38089195,4003
38089196,4003
38089197,4003
38089198,4003
38089199,     
38089211,4202
38089219,4202
38089220,4003
38089291,4003
38089292,4003
38089293,4003
38089294,4003
38089295,4003
38089296,4003
38089297,4003
38089299,4003
38089311,4202
38089319,4202
38089321,4003
38089322,4003
38089323,4003
38089324,4003
38089325,4003
38089326,4003
38089327,4003
38089329,4003
38089331,4003
38089332,4003
38089333,4003
38089341,4003
38089349,4003
38089351,4003
38089352,4003
38089359,4003
38089411,4202
38089419,4202
38089421,4003
38089422,4003
38089429,4202
38089911,4202
38089919,4202
38089920,4003
38089991,     
38089992,4003
60053100,4202
60053200,4202
60053300,4202
60053400,4202
60054100,4202
60054200,4202
60054300,4202
60054400,4202
60059010,4202
60059090,4202
1051110,4003
1051190,4003
1051200,4003
1051300,4003
1051400,4202
1051500,4003
1059400,4202
1059900,4202
1061100,4202
1061200,4202
1061300,4202
1061400,4202
1061900,4202
1062000,4202
1063100,4202
1063200,4202
1063310,4202
1063390,4202
1063900,4202
1064100,4202
1064900,4202
1069000,4202
2011000,4104
2012010,4104
2012020,4104
2012090,4104
2013000,4104
2021000,4104
2022010,4104
2022020,4104
2022090,4104
2023000,4104
2031100,4104
2031200,4104
2031900,4104
2032100,4104
2032200,4104
2032900,4104
2041000,4104
2042100,4104
2042200,4104
2042300,4104
2043000,4104
2044100,4104
2044200,4104
2044300,4104
2045000,4003
2050000,4202
2061000,4104
2062100,4104
2062200,4104
2062910,4104
2062990,4104
2063000,4104
2064100,4104
2064900,4104
2068000,4104
2071200,4437
2071300,4437
2071400,4437
2072400,4202
2072500,4202
2072600,4202
2072700,4202
2074100,4202
2074200,4202
2074300,4202
2074400,4202
2074500,4202
2075100,4202
2075200,4202
2075300,4202
2075400,4202
2075500,4202
2076000,4202
2081000,4202
2083000,4202
2084000,4202
2085000,4202
2086000,4202
2089000,4202
2091011,4104
2091019,4103
2091021,4104
2091029,4103
2099000,4103
2101100,4103
2101200,4202
2101900,     
2102000,4103
2109100,4202
2109200,4202
2109300,4202
2109900,4202
30039075,4322
3011190,4202
30049078,4322
3019110,4201
3019190,4201
3021100,4201
3021300,4202
3021400,4202
3021900,4202
3022100,4202
3022200,4202
3022300,4202
29182930,4202
29182940,4202
29182950,4202
29182990,4202
29183010,4202
29183020,4202
29183031,4202
29183032,4202
29183033,4202
29183039,4202
29183040,4202
29183090,4202
29189100,4202
29189911,4202
29189912,4202
29189919,4202
29309031,4202
29309032,4202
29309033,4202
29309034,4202
29309035,4202
29309036,4202
29309037,4202
29309038,4202
29309039,4202
29309041,4202
29309042,4202
29309043,4202
29309049,4202
29309051,4202
29309052,4202
29309053,4202
29309054,4202
29309057,4202
29309059,4202
29309061,4202
29309069,4202
29309071,4202
29309072,4202
29309079,4202
29309081,4202
29309082,4202
29309083,4202
29309084,4202
29309085,4202
29309086,4202
29309087,4202
29309088,4202
29309089,4202
29309091,4202
29309093,4202
29309094,4202
29309095,4202
29309096,4202
29309097,4202
29309098,4202
29309099,4202
29311000,4202
29312000,4202
29319021,4202
29319029,4202
29319031,4202
29319033,4202
29319034,4202
29319035,4202
29319036,4202
29319037,4202
29319038,4202
29319041,4202
29319042,4202
29319043,4202
29319044,4202
29319045,4202
29319046,4202
29319049,4202
29319051,4202
29319052,4202
29319053,4202
29319054,4202
29319059,4202
29319061,4202
29319062,4202
29319069,4202
29319071,4202
29319072,4202
29319073,4202
29319074,4202
29319075,4202
29319076,4202
29319077,4202
29319079,4202
29319090,4202
29321100,4202
29321200,4202
29321310,4202
29321320,4202
29321910,4202
29321920,4202
29321930,4202
29321940,4202
29321950,4202
29321990,4202
29322000,4202
29329100,4202
29329200,4202
29329300,4202
29329400,4202
29329500,4202
29329911,4202
29329912,4202
29329913,4202
29329914,4202
29329991,4202
29329992,4202
29329993,4202
29329994,4202
29329999,4202
29331111,4202
29331112,4202
29331119,4202
29331120,4202
29331190,4202
29331911,4202
29331919,4202
29331990,4202
29332110,4202
29332121,4202
29332129,4202
40021911,4202
40021912,4202
40021919,4202
40021920,4202
40022010,4202
40022090,4202
40023100,4202
40023900,4202
40024100,4202
40024900,4202
40025100,4202
40025900,4202
40026000,4202
40027000,4202
40028000,4202
40029100,4202
40029910,4202
40029920,4202
40029930,4202
40029990,4202
40030000,4202
40040000,4202
31053010,4003
31053090,4003
31054000,4003
31055100,4003
31055900,4201
31056000,4003
31059011,4003
31059019,4003
31059090,4003
32011000,4202
32012000,4202
32019011,4202
32019012,4202
32019019,4202
32019020,4202
32019090,4202
32021000,4202
32029011,4202
32029012,4202
32029013,4202
32029019,4202
32029021,4202
32029029,4202
32029030,4202
32030011,4202
32030012,4202
32030013,4202
32030019,4202
32030021,4202
32030029,4202
32030030,4202
32041100,4335
32041210,4335
32041220,4335
32041300,4335
32041400,4335
32041510,4202
32041520,4335
32041530,4335
32041590,4335
32041600,4335
32041700,4335
32041911,4202
32041912,4202
32041913,4202
32041919,4202
32041920,4335
32041930,4335
32041990,4335
32042011,4335
32042019,4335
32042090,4335
32049000,4335
32050000,4335
32061111,4335
32061119,4335
32061120,4335
32061130,4335
32061910,4335
32061990,4335
32062000,4335
32064100,4335
32064210,4335
32064290,4335
32064910,4335
32064920,4335
32064990,4335
32065011,4335
32065019,4335
32065021,4335
32065029,4335
32121000,4335
32129010,4335
32129090,4335
32131000,4202
32139000,4202
32151100,4202
32151900,4202
32159000,4202
33011210,4202
33011290,4202
33011300,4202
33011910,4202
33011990,4202
33012400,4202
33012510,4202
33012520,4202
33012590,4202
33012911,4202
33012912,4202
33012913,4202
33012914,4202
33012915,4202
33012916,4202
33012917,4202
33012918,4202
33012919,4202
33012921,4202
33012922,4202
33012990,4202
33013000,4202
33019010,4202
33019020,4202
33019030,4202
33019040,4202
33021000,4202
33029011,4202
55122900,4202
55129110,4202
55129190,4202
55129910,4202
55129990,4202
60061000,4202
60062100,4202
60062200,4202
60062300,4202
60062400,4202
60063100,4202
60063200,4202
60063300,4202
60063400,4202
60064100,4202
60064200,4202
60064300,4202
60064400,4202
60069000,4202
61012000,4202
61013000,4202
61019010,4202
61019090,4202
61021000,4202
61022000,4202
61023000,4202
61029000,4202
61031010,4202
61031020,4202
61031090,4202
61032200,4202
61032300,4202
61032910,4202
61032990,4202
61033100,4202
61033200,4202
61033300,4202
61033900,4202
61034100,4202
61034200,4202
61034300,4202
61034900,4202
61041300,4202
61041910,4202
61041920,4202
61041990,4202
61042200,4202
61042300,4202
61042910,4202
61042990,4202
61043100,4202
61043200,4202
61043300,4202
61043900,4202
61044100,4202
61044200,4202
61044300,4202
61044400,4202
61044900,4202
61045100,4202
61045200,4202
61045300,4202
61045900,4202
61046100,4202
61046200,4202
61046300,4202
61046900,4202
61051000,4202
61052000,4202
61059000,4202
61061000,4202
61062000,4202
61069000,4202
61071100,4202
61071200,4202
61071900,4202
61072100,4202
61072200,4202
61072900,4202
61079100,4202
61079910,4202
61079990,4202
61081100,4202
61081900,4202
61082100,4202
61082200,4202
61082900,4202
61083100,4202
61083200,4202
61083900,4202
61089100,4202
61089200,4202
61089900,4202
61091000,4202
61099000,4202
61101100,4202
61101200,4202
61101900,4202
61102000,4202
61103000,4202
61109000,4202
61112000,4202
61113000,4202
61119010,4202
61119090,4202
61121100,4202
61121200,4202
61121900,4202
61122000,4202
61123100,4202
61123900,4202
61124100,4202
61124900,4202
61130000,4202
61142000,4202
61143000,4202
61149010,4202
61149090,4202
61151011,4202
61151012,4202
61151013,4202
61151014,4202
61151019,4202
61151021,4202
61151022,4202
61151029,4202
61151091,4202
61151092,4202
61151093,4202
61151099,4202
61152100,4202
61152200,4202
61152910,4202
61152920,4202
61152990,4202
61153010,4202
61153020,4202
61153090,4202
61159400,4202
61159500,4202
61159600,4202
61159900,4202
61161000,4202
61169100,4202
61169200,4202
61169300,4202
61169900,4202
61171000,4202
61178010,4202
61178090,4202
61179000,4202
62011100,4202
62011200,4202
62011300,4202
62011900,4202
62019100,4202
62019200,4202
62019300,4202
62019900,4202
62021100,4202
62021200,4202
62021300,4202
62021900,4202
62029100,4202
62029200,4202
62029300,4202
62029900,4202
62031100,4202
62031200,4202
84451923,4211
84559000,4211
84561011,4202
84561019,4202
84561090,4202
84562010,4202
84562090,4202
84563011,4211
84563019,4211
84563090,4211
29189921,4202
29189929,4202
29189930,4202
29189940,4202
29189950,4202
29189960,4202
29189991,4202
29189992,4202
29189993,4202
29189994,4202
29189999,4202
29191000,4202
29199010,4202
29199020,4202
29199030,4202
29199040,4202
29199050,4202
29199060,4202
29199090,4202
29201110,4202
29201120,4202
29201910,4202
29201920,4202
29201990,4202
29209013,4202
29209014,4202
29209015,4202
29209016,4202
29209017,4202
29209019,4202
29209021,4202
29209022,4202
29209029,4202
29209031,4202
29209032,4202
29209033,4202
29209039,4202
29209041,4202
29209042,4202
29209049,4202
29209051,4202
29209059,4202
29209061,4202
29209062,4202
29209063,4202
29209064,4202
29209069,4202
29209090,4202
29211111,4202
29211112,4202
29211121,4202
29211122,4202
29211123,4202
29211129,4202
29211131,4202
29211132,4202
29211139,4202
29211911,4202
29211912,4202
29211913,4202
29211914,4202
29211915,4202
29211919,4202
29211921,4202
29211922,4202
29211923,4202
29211924,4202
29211929,4202
29211931,4202
29211939,4202
29211941,4202
29211949,4202
29211991,4202
29211992,4202
29211993,4202
29211999,4202
29212100,4202
29212200,4202
29212910,4202
29212920,4202
29212990,4202
29213011,4202
29213012,4202
29213019,4202
29213020,4202
29213090,4202
29214100,4202
29214211,4202
29214219,4202
29214221,4202
29214229,4202
29214231,4202
29214239,4202
29214241,4202
29214249,4202
29214290,4202
29214311,4202
29214319,4202
29214321,4202
29214322,4202
29214323,4202
29214329,4202
29214410,4202
29214421,4202
29214422,4202
29214429,4202
29214500,4202
29214610,4202
29214620,4202
29214630,4202
29214640,4202
29214650,4202
29214660,4202
29214670,4202
29214680,4202
29214690,4202
29214910,4202
29214921,4202
29214922,4202
29214929,4202
29214931,4202
29214939,4202
29214990,4202
29215111,4202
29215112,4202
29215119,4202
29215120,4202
29215131,4202
29215132,4202
29215133,4202
29215134,4202
29215135,4202
29215139,4202
29215190,4202
29215911,4202
29215919,4202
29215921,4202
29215929,4202
29215931,4202
29215932,4202
29215939,4202
29215990,4202
29221100,4202
29221200,4202
29221310,4202
29221320,4202
29221400,4202
29221911,4202
29221912,4202
29221913,4202
29221919,4202
39061000,4202
39069011,4202
39069012,4202
39069019,4202
39069021,4202
39069022,4202
39069029,4202
39069031,4202
39069032,4202
39069039,4202
39069041,4202
39069042,4202
39069043,4202
90183220,4202
90183910,4202
90183921,4202
90183922,4003
90183923,4202
90183924,4202
90183929,4202
90183930,4202
90183991,4202
90183999,4202
90184100,4202
90184911,4202
90184912,4202
90184919,4202
90184920,4202
90184940,4202
90184991,4202
90184999,4202
90185010,4202
90185090,4202
90189010,4202
90189021,4202
90189029,4202
90189031,4202
90189039,4202
90189040,4003
90189050,4202
90189091,4202
90189092,4202
90189093,4202
90189094,4202
90189095,4202
90189096,4202
90189099,4202
90191000,4202
90192010,4202
90192020,4202
90192030,4202
90192040,4202
90192090,4202
90200010,4202
90200090,4202
90211010,4003
90211020,4003
90211091,4003
90211099,4003
90212110,4202
90212190,4202
90212900,4202
90213110,4003
90213120,4003
90213190,4003
90213911,4202
90213920,4202
90213930,4003
90213940,4202
90213991,4003
90213999,4003
90214000,4003
90215000,4003
90219019,4202
90219081,4003
90219082,4202
90219089,4202
90219091,4202
90219092,4003
90219099,4202
90221200,4202
90221311,4202
90221319,4202
90221390,4202
90221411,4202
90221412,4202
90221413,4202
90221419,4202
90221490,4202
90221910,4202
90221991,4202
90221999,4202
90222110,4202
90222120,4202
90222190,4202
90222910,4202
90222990,4202
90223000,4202
90229011,4202
90229012,4202
90229019,4202
90229080,4202
90229090,4202
90230000,4202
90241010,4202
90241020,4202
90241090,4202
90248011,4202
90248019,4202
90248021,4202
90248029,4202
90248090,4202
90249000,4202
90251110,4202
90251190,4202
90251910,4202
90251990,4202
90258000,4202
90259010,4202
90259090,4202
90261011,4202
90261019,4202
90261021,4202
90261029,4351
90262010,4202
90262090,4202
90268000,4202
90269010,4202
90269020,4202
90269090,4202
90271000,4351
90272011,4202
90272012,4202
90272019,4202
90272021,4202
90272029,4202
90273011,4202
90273019,4202
90273020,4202
90275010,4202
90275020,4202
90275030,4202
90275040,4202
90275050,4202
90275090,4202
90278011,4202
90278012,4202
90278013,4202
90278014,4202
90278020,4202
90278030,4202
90278091,4202
90278099,4202
90279010,4202
90279091,4202
90279093,4202
90279099,4202
85049020,4202
85049030,4202
85049040,4202
85049090,4202
85051100,4202
85051910,4202
85051990,4202
85052090,4351
85059010,4202
85059080,4202
85059090,4202
85071010,4202
85071090,4202
85072090,4202
88051000,4202
88052100,4202
88052900,4202
89011000,4202
89012000,4202
89013000,4202
89019000,4202
89020010,4202
89020090,4202
89031000,4202
89039100,4202
89039200,4202
89039900,4202
89040000,4202
89051000,4202
89052000,4202
89059000,4202
89061000,4202
89069000,4202
89071000,4202
89079000,4202
89080000,4202
90011011,4202
90011019,4202
90011020,4202
90012000,4202
90013000,4202
90014000,4202
90015000,4202
90019010,4202
90019090,4202
90021110,4202
90021120,4202
90021190,4202
90021900,4202
90022010,4202
90022090,4202
90029000,4202
90031100,4202
90031910,4202
90031990,4202
90039010,4202
90039090,4202
90041000,4202
90049010,4202
90049020,4202
90049090,4202
90051000,4202
90058000,4202
90059010,4202
90059090,4202
90061010,4202
90061090,4202
90063000,4202
90064000,4202
90065100,4202
90065200,4202
90065310,4202
90065320,4202
90065910,4202
90065921,4202
90065929,4202
90066100,4202
90066900,4202
90069110,4202
90069190,4202
90069900,4202
90071000,4202
90072020,4202
90072090,4202
90079100,4202
90079200,4202
90085000,4202
90089000,4202
90101010,4202
90101020,4202
90101090,4202
90105010,4202
90105020,4202
90105090,4202
90106000,4202
90109010,4202
90109090,4202
90111000,4202
90112010,4202
90112020,4202
90112030,4202
90118010,4202
90118090,4202
90119010,4202
90119090,4202
90121010,4202
90121090,4202
90129010,4202
90129090,4202
90131010,4202
90131090,4202
90132000,4202
90138010,4202
90138090,4202
90139000,4202
90141000,4202
90142010,4202
90142020,4202
90142030,4202
90142090,4202
90148010,4202
90148090,4202
90149000,4202
90151000,4202
90152010,4202
90152090,4202
90153000,4202
90154000,4202
90158010,4202
90158090,4202
90159010,4202
90159090,4202
90160010,4202
90160090,4202
90171010,4202
90171090,4202
90172000,4202
90173010,4202
90173020,4202
90173090,4202
90178010,4202
90178090,4202
90179010,4202
90179090,4202
90181100,4202
90181210,4202
90181290,4202
90181300,4202
90181410,4202
90181420,4202
90181490,4202
90181910,4202
90181920,4202
90181980,4202
90181990,4202
90182010,4202
90182020,4202
90182090,4202
87042310,4201
87042320,4201
87042330,4201
87042390,4201
87043210,4201
87043220,4201
87043230,4201
87043290,4201
87049000,4201
87051010,4201
87051090,4201
87052000,4201
87053000,4201
87059010,4201
87060010,4201
87060020,4201
87087090,4351
85271300,4202
87091100,4202
87091900,4202
87099000,4202
87100000,4202
87131000,4202
87139000,4003
87142000,4003
87150000,4202
87161000,4202
87162000,4209
87163100,4202
87163900,4202
87164000,4202
87168000,4202
87169010,4202
87169090,4202
88010000,4202
88021100,4202
88021210,4202
88021290,4202
88022010,4202
88022021,4202
88022022,4202
88022090,4202
88023021,4202
88023029,4202
88023031,4202
88023039,4202
88023090,4202
88024010,4202
88024090,4202
88026000,4202
88040000,4202
85437011,4202
85437012,4202
85437013,4202
85437014,4202
85437015,4202
85437019,4202
85437020,4202
85437031,4202
85437032,4202
85437033,4202
85437034,4202
85437035,4202
85437036,4202
85437039,4202
85437040,4202
85437050,4202
85437091,4202
85437092,4202
85437099,4202
85439010,4202
85439090,4202
85442000,4202
85443000,4351
85444200,4202
85444900,4358
85446000,4202
85451100,4202
85451910,4202
85451920,4202
85451990,4202
85452000,4202
85459010,4202
85459020,4202
85459030,4202
85459090,4202
85472090,     
85481010,4202
85481090,4202
85489010,4202
85489090,4202
86011000,4202
86012000,4202
86021000,4202
86029000,4202
86031000,4202
86039000,4202
86040010,4202
86040090,4202
86050010,4202
86050090,4202
86061000,4202
86063000,4202
86069100,4202
86069200,4202
86069900,4202
86071110,4202
86071120,4202
86071200,4202
86071911,4202
86071990,4202
86072100,4202
86072900,4202
86073000,4202
86079100,4202
86079900,4202
86080011,4202
86080012,4202
86080090,4202
86090000,4202
87011000,4209
87012000,4202
87013000,4202
87019010,4202
87029010,4202
87031000,4202
87033110,4202
87033190,4202
87039000,4202
87041010,4201
87041090,4201
87042210,4201
87042220,4201
87042230,4201
87042290,4201
85365030,4202
85365090,4202
85366100,4358
85366910,4358
85366990,4202
85367000,4358
85369010,4202
85369020,4202
85369030,4202
85369040,4202
85369050,4202
85369090,4202
85371011,4202
85371019,4202
85371020,4202
85371030,4202
85371090,4202
85372010,4202
85372090,4202
85381000,4358
85389010,4202
85389090,4358
85391010,4351
85392110,4351
85392190,4341
85392200,4341
85401100,4202
85401200,4202
85402011,4202
85402019,4202
85402020,4202
85402090,4202
85404000,4202
85406010,4202
85406090,4202
85407100,4202
85407900,4202
85408910,4202
85408990,4202
85409110,4202
85409120,4202
85409130,4202
85409140,4202
85409190,4202
85409900,4202
85411011,4202
85411012,4202
85411019,4202
85411021,4202
85411022,4202
